BUSINESS_ID,REVIEW_DATE,USER_ID,REVIEW_STARS,REVIEW_TEXT,SENTIMENT
52wI_37D-KzejinRP70SiQ,2019-02-23,YgpSr31bCAVTF2oKb8Eezg,5,"I had never been to the former Papa Roux, but really wanted to, so when I saw that Yo Mama Roux pop up, I was super excited! 

This is a carry out joint, so I found it pretty convenient that I could go to their Facebook page and order online so I didn't have to sit and wait in the small waiting area. The staff was nice and I didn't have to wait for my food. It was done when it said it would be.

I ordered a sausage Po boy, which was delicious. It was a generous size and it came with one choice of a side.

I will definitely be back to try out some other meals!",Positive
3iUCCf1FWmjlFbGYvBgf9w,2021-06-09,S2mu4Z59weg2Cph7xfAT7A,5,"Let's start by saying, a local told me to ""skip it, because it's overrated."" I'm glad we didn't, because it was probably my favorite meal of the trip. Went around dinner time (6-7PM) and there was a massive line already formed outside of the building. I'm assuming there is a pretty long wait at all times, as we have noticed there is quite a wait time for anywhere ""popular"" in this city.
Made friends in line, everyone seemed to be coming from elsewhere. The bartender walked outside down the long, never ending line asking if there was a party of two. Luckily, my boyfriend and I were just that, and she pulled us up and we were able to sit at the bar. It was honestly wild that out of probably about 50-75 people we were the only party of two but I was not complaining! We were starving! So we waved and laughed at our newly made friends and promptly sat. 
I ordered a platter (half rack of ribs, 6oz of brisket, with three sides-I chose mac and cheese, greens and cornbread obviously!) The ribs were fantastic, the best ribs I've probably ever had-although I haven't had ribs many times. They fell straight off the bone before my teeth even sunk in. The sides were all on point as well. The brisket was pretty good, could have been more juicy. I thought my portion was a little dry. The beer selection was also good, they had quite the selection of crafts on tap. 
The bartenders were working hard-I watched them deal with tons of difficult, awful creatures. I give them credit where it's due. Hooked up their tip, partially because they pulled us from the awful line and also because they were nice! 
We were leaving after our meal and our friends in line finally were getting to order their food. (Yikes) It was probably over an hour wait. Worth it!! Go here!!",Positive
xAW4nw9DrW77vWF61_l-Qg,2011-03-16,NNgQ8fV5ARQgHw-Ob7l50A,5,"Suck it, Hitler. Not only did you fail with your final solution, watch from hell as we serve sandwiches the size of a Panzer tank to tons and tons of people.",Negative
dmb-LM_EtUB9cY-SsjH0LQ,2017-08-29,IfNlywTYtSsVcqYO684zlQ,2,"Went here for lunch while visiting my boyfriends family this weekend and was less than impressed. Their chips had no appeal. They were likely from a bag at a grocery store. The salsa had an odd pepper flavor to it. Also didn't help that the server was awful and took a long time to refill drinks and chips for those that wanted them. 

I got fajitas which almost seemed under cooked. I also ordered all beans and no rice and was brought a plate of only rice...  . Boyfriend ordered beef nachos and the cheese wasn't even melted. 

Will not be going back and don't recommend. There are way better places to try out while in the area!!",Negative
VTx3qBeLMNFmBpcUFVNlQg,2014-09-17,YUfmpR1_OrKF9P_3fhB43g,5,This place is pretty RAD! The staff is great. Very friendly to out of staters like my wife and I. The bacon is bangarang! Highly suggest you get the Milky Way cappuccino with banana pancakes. My wife got the Almond Joy cappuccino and mixed berry pancakes.... AMAZING! Will definitely drive 9 hrs to come back here!,Positive
zUFgmNOQqIL71lT_WKplFw,2017-12-08,eFUcc2QbaW0InWgsBsMiwA,4,"My wife saw that it was buy one get one free on Facebook that day and I was doing work while she as at the gym, so I didn't care what we ate as long as I didn't have to cook it. 

We showed up in either late November or early December around 8:00 pm.  There were a few people in front of us and we jumped onto the tablet to place our pizza order.  Paul, the man behind the counter, was extremely helpful when trying to order on the tablet, because we couldn't find all of the toppings we wanted.  We couldn't find goat cheese under cheese, but he told us where to go to get it.  He made a few recommendations too.  

We dined in and I liked the amount of tables this establishment had.  We grabbed a soda and in a few minutes, the pizzas were brought to us.  I'll be honest, this is my third Snap Pizza experience at my third Snap Pizza.  The pizza tasted a little bit better.  I don't think it was my award winning toppings selection, but the dough's flavor and texture were better.  The wife thought so too...  Will this get me back here, quicker than six months?  We'll see...",Positive
ADe114o7Z4vb1O6HkM6YEA,2012-07-04,f2ojVhuI7x3gqjstCtD62w,5,"This place is awesome. One of my favorite restaurants at Penn. Everything is good - from the gyros, to the salads (which are the size of an entire table), to the desserts. The chicken fingers are LIFE CHANGING. Also they are open late, and serve all of their food at all hours, which I appreciate.",Positive
8ZBbIWF66WENoew46_FQ9w,2015-06-03,djMlEpPYdtNKmNLPPgT7Ag,5,"Great experience, but I do not recommend standing underneath the overpass in the bat droppings... you have to time it just right before sunset",Neutral
dZ1IV-9G_Oao2Ha0pC5PYg,2013-03-07,G0Mu95b3NXx3EO7gw6B1Zw,3,"- good-fresh sushi and delicious
- good size portions
- fast at bringing out food
- does not have Gluten Free soy sauce
- small seating area inside
- clean and great service",Positive
bLnC1_-Kd_Z5qhHNQXCUfQ,2018-03-10,UCy_vuuhbMp7WSlmueoMxg,4,"All the Poke Bowl places I've eaten have been a little hit or miss. Not bad, just not great. So I tended not to seek them out. But PokeMee is one of the dozen or so resturaunts within walking distance of my office so I figured I would try one day when I was craving fish but not the bill that would come with sushi. I now eat here pretty much at least once a week because the food always tastes fresh and safe to enjoy. 

Their small bowl is the perfect size for me, never leaving me hungry or too full. The medium was just a bit too big for me. I usually get the Yellowtail and the Salmon as my two proteins and they're always delicious.",Positive
3NgkGlI1QrEc-5g8zvVpKQ,2015-07-08,dsPP-RRI4nRiEtWcjbbwlg,1,"We ate at Charcoal at 2PM on a Monday.  I ordered a Kobe burger, medium rare.  I received a well done slightly warm burger. It was awful.  I didn't send it back, but I won't be returning.  How is this place open if they can't cook an $18 burger medium rare, or even get an over done  burger to the table before it is cold?",Neutral
-tDmeO1Q5aqThVY3AFJJ7A,2015-05-17,qWt2sjvEi_BoollBcpvXCg,4,"Finally got a chance to write/update my reviews...AYCE sushi spot during my snow season visit, if you're not a fan of raw fish, they still have options to seat you at regular tables where hot food will be served. Try our their seafood platter (I forgot the name of it) and fresh oysters sampler. If you got a sweet tooth, do not forget to order their creme brulee towards the end.",Positive
YqmClmk7oLcDzPWKHzgA-Q,2015-05-22,QznLp3tvp15L3ba9il4JGA,3,"Service was okay, Bryn, our waitress looked like Kat Dennings, and was pretty available to us. Those of us who ordered sodas were let down when they all tasted just like straight club soda, it was awful. We tried the Salmon ricotta toast, but the salmon was pretty flavorless. Most of our group ordered the cheeseburger, and they seemed pleased. Huge pieces of bacon on the burgers. I got the BBQ sandwhich, and was not at all pleased. It was dry and overly spiced to the point that all you could taste was smoke and heat. Decided to try desserts and was let down again. The brownie was so dry and flavorless, and the fried PB&J wasn't anything special. Not worth the $6 it costs for sure.

Most of my group left happy, so I'd give it the three stars because I was the only one truly disappointed. Most people will enjoy their food, but it's nothing fantastic.",Positive
odqgXlLcuedUMyD8Aetwfg,2010-01-29,oQUyojSOb6rdMnusw0M5lg,1,"Worst. Service. Ever.

I usually find it silly when people write reviews for chain restaurants, because although a lot of times I get bad service when I go to them, I still go back because of a dish I crave or just need to have. This is definitely the case for this CPK. I want to preface this rant by saying that during my summer breaks from attending university, I work as a server at a restaurant at the same level as CPK. I consider myself laid back when I go out to eat, as long as you get me my drink and food without much fuss then I'm more than happy to tip 20%. If you're funny, definitely 20+%.

I met my friend here a few days after Christmas to catch up around 6:30. We only had to wait 15-20 minutes, and the hostesses were very sweet. When we were sat, we waited at least 10 minutes for our server to even acknowledge our existence. I order a soda (still 4 months away from 21) and my friend orders a simple draft beer. She comes back 5-10 minutes later saying their computers were crashing again and she apologized for the wait. I would be fine with this, however she didn't have our drinks. I know you have to use a computer to get most drinks from the bar, but she could've brought my soda and my friend a water, right? She takes our order without writing it down, which I know is a mistake from the get-go. I have one modification on my pizza.

To make a long story short, my order is run out by a food runner/other server and is not correct. He says the kitchen is making me a new one. Our server never comes to check for at least 15 minutes, though I see her standing around talking to the bartenders and in the kitchen. I don't get the pizza for another 15 minutes, totaling 30 minutes total. When I do get it, it's the same food runner/other server and this time it's still wrong. When I say that I didn't want bacon on it (that they decided to add for whatever reason) he responds with ""Well I'm not your server.""

Finally the server get the manager who was very nice, and got me a nice warm barbeque chicken pizza with onion and cheese and no cilantro. I devour it in 6 seconds. The waitress asks if I want another soda, she returns with Coke instead of Diet (not a big deal, I know, but at this point she was just annoying me.) The manager compted our bill, which I thought was a little drastic, but hey I'm not complaining!

THE WORST PART, though, was that the whole time I'm waiting for the second pizza, the server (Jamie, I believe was her name) kept coming up and saying it wasn't her fault, it was the kitchen, etc. Scrounging for a tip. I hate that. Hate it. We left her $5, I think due to guilt over the compted bill, but we should've left her $1.

Maybe it was post-holiday stress, but they need to get their act together. Food was delicious, though, as usual.",Positive
Ns8vJxhsc5ygiX7Vff1bDQ,2010-11-30,Y-izyM5h_6tHFgClshOvpw,3,"Stopped here for some BBQ after a local recommended it. The pulled pork had a nice flavor but I was disappointed in the 1 sauce option. 

The atmosphere on the rooftop patio was great though, so that alone gets an extra star.",Neutral
DQ43f2147ZMHaAVhEqGWxg,2010-12-07,2CCJdupLxjqxthneSuuScQ,4,"Haven't had a pizza from here I didn't like. I prefer the Cheese, Roma Tomato, and Bananna Pepper Pizza. My wife loves the cheesy bread.

The customer service is good. We tend to order online so we never really talk to anyone until we pick up the pizza.

They are always quick and on time!",Positive
V_tkg5iqbsR9TcrivrDgzg,2015-07-19,YGe0S-9EhKgf4Fqd3ngBgQ,5,"Sat at the bar on a Sunday afternoon. Pretty quiet. Bar service was fast. Bartender was polite and sociable. I had the salmon with rice pilaf and broccoli, delicious! I'll be back.",Positive
OCz2ba1y_lIAonOGU0B7zA,2013-11-07,X8PQv2_gDlTrxm42kTaWzQ,4,"WOW the ribs are AWESOME. Best ribs around, and the fresh baked rolls witrh cinnamon butter are amazing, if it weren't for being fattening I'd eat those every day. The decor is OK, the birthday songs the servers sing is a little campy but overall this is a great experience, 22oz beers, awesome awesom awesome ribs and nice people. Very busy on the weekends, expect a wait.",Positive
-KyQ_Bu21JNphNtxz-Jj-g,2010-04-20,anNnpsq6qO34hYHqFS6Onw,3,"Ordered the imperial dinner last time I came. Popo platter was obscene and fun, otherwise the food was greasy. Gave me a stomach ache afterward. On goes the quest for good Chinese...",Neutral
vWjME92WddneF98IqzaNfQ,2017-02-17,FqPfGtU7ys_MWA2FIcRqeQ,1,"If you enjoy eating greasy, sloppy food with your hands at a picnic bench in a loud uncouth atmosphere with lots of hugely overweight patrons this is the place for you. Otherwise you're probably better off going somewhere else..",Neutral
VEtWK_cwTQSgL03RIvJA8g,2017-05-21,KHb_nlQZtAyaCST4Waalfw,4,"It's our go to place, great hoagies, wraps & wings and amazing mozzarella sticks!  Very friendly, affordable - and they deliver always faster than they tell you!!",Positive
0lGN91IoLe02MtEu9Xtf1w,2013-11-03,hluO4eTGT6rkLdZh3uwOqA,5,This place is good pizza and they make it fast service the price is real good. My family always take out pizza for my kids. Thanks,Positive
spREbE7IPdKC5pH5rpE2Nw,2017-06-25,7PQ8RPR2M0DXN1QBlZFTAg,1,"I called the Ardmore, PA location three times today during the 11am hour as prescribed as their open hours on their menu to place an order for pickup and no one answered the phone. I received a menu in the mail this week and was eager to try them out. It's a shame that no one answered the phone. Won't attempt to order from them again due to their non-responsiveness.",Negative
8rNj0pn7UqPAr8IpWCX2Sg,2016-02-17,V1RYBj3Jtpv7_HLj9uloRA,5,"Amazing customer service, quick turnaround time and excellent results! I contacted Preston about detailing a car that I'm selling. He returned my messages very quickly and arrived on time for our appointment. I wasn't exactly sure where the water and electrical supply was located at my complex. Preston was very patient and located exactly what was needed to get the job done. I was very impressed with the quality of the detail. My 2001 Toyota Camry looked brand new. The dark stains inside were taken care of as if they'd never been there. I'll definitely be returning. Great prices as well!",Positive
6HTGlttrzCMsuGBHO1ZGiw,2015-06-18,51ECdjkXs7ZJcleB2VyqSQ,5,"Just had their burger, absolutely the best I've ever had!",Positive
UG_XHcrBZ_7ZiskelIKbGQ,2014-05-01,9Ffa26SH-_tyAzfZ7vVbLA,5,"Five stars for this location easily! Not sure why it took me so long to contribute to the reviews of this place, but better late than never. Everyone at this location is friendly and it's always sincere. Aside from having customer service that would shame some high end Philadelphia restaurants the food here is great. It is delivered efficiently, hot, and cooked properly. I personally am addicted to the spicy chicken sandwich and love to dip my fires in the Chick-fil-A Sauce. I also like that this location has family friendly nights: my favorite is taking my daughter to the annual father daughter date night around Valentine's. My little girl and I look forward to it - probably me more than her she is five and has no sense of time. I also really like their milk shakes and breakfast sandwich selections. Keep up the good work team Chick-fil-A, it isn't going unnoticed or unappreciated!",Positive
YQT53_5tc_sp3_Xp4c5Ehw,2014-08-02,UI22qrdULOccVyWGhYDI8A,4,"I just found my favorite dish at Takamatsu!
The Kimchi Bokeum and Kalbi dolsot bibim bap are 5  stars! :)

I have never been a fan of their sushi. While it isn't terrible, it just isn't the best in town. So I normally order off their Korean menu.  I used to come here a lot when I was in college. My go-to dish was always the Kalbi dolsot bibim bap (kalbi w/ veggies and rice, and hot sauce, served in a hot stone bowl that makes the rice crispy and semi burnt....which Asian people LOVE).

I have also tried their soon dubu chige, kimchi chige, sulong tang, chap che, dduk mandu guk, numerous times. I have ordered their Korean bbq as well. Those dishes are all decent...not as good as the ones you will find in Kali, but decent.  The kalbi dolsot bibim bap is still pretty darn good here....but today, I ordered the Kimchi Bokeum. Oh my! I'm a bit of a Korean food snob. I'm pretty picky because my mother-in-law is a VERY good cook.  Unfortunately, she lives it of town. She makes the quality of Korean food that you WISH restaurants could achieve! Every time she visits Korea, she always has hordes of friends and family that barely wait for her to unpack her bags before begging her to cook for them. Seriously...true story! That said, this dish is similar to hers, although she uses thick pork belly slices, plus it is not quite as spicy as hers (she makes some of the hottest kimchi out there). But basically it is pork belly that is thinly sliced and stir fried with kimchi, rice cakes, green onions, and a little bit of veggies. This dish is very rich due to the pork belly. It is a bit oily....just the way I like it. But if you hate fat, or are counting your calories, this probably isn't the dish for you.  But I love fat, and never count my calories tho, so this dish is perfect! The rice cakes even have some ""wok flavor"", a.k.a. slightly charred flavor. So delicious! You should definitely order this if you normally order the spicy pork (tejii bulgogi), or if you just want to try something new. :) it is my comfort food. :)

Service used to be hit or miss, but it has been consecutively good for the last 6-7 times. So I think it is safe to say that it is good. :)",Positive
WENbCl6Z11qLfmolyOfaeg,2014-10-19,6s-F23mJ_jKkDzmqxiOghg,4,"Perfect place to watch a game! Indoor and outdoor TVs allow you a great spot to watch the game, no matter the weather. 

$2 mimosas all weekend. The duck sandwich is delicious, but pass on the shrimp and grits.",Positive
1K8J5QojWy1GDuOXpQPEDw,2011-09-07,Jld_9MN8LT4QR1tw45Pirw,3,"I give this restaurant three and a half stars.  I came here for lunch with a physician and my co-worker.  We ordered the hummus and dolmades appetizers which were both excellent.  The three of us ordered the gyro wrap with fries and/or salad which was good.  It was very filling.  The service was below average.   At one point, I stood up, waved my hands to try to get the server's attention.  He was over by the bar chatting with his co-workers.  We did ask for our food to be rushed which they accomodated.  Overall, the food was delicious, but the service was below average.",Positive
1Pprt5BURngs1jvXTPWopA,2015-08-02,QO4QcXMLLuH4jqqE68JTpw,5,"I booked the Pedal Tavern for my cousin's bacherolette party and it was one of the best parts of the trip! When we arrived we realized we had 17 people, which was over the max number and the owner herself was willing to take my mom to the bar that we would be pedaling to!! Our tour guide, Kyle was friendly and provided us with fun drinking games during the tour, such as ""Red Light Social"".",Positive
Ldch7Nc5gaZrhcIRd7mcjw,2017-10-08,nNXtJijLLbkk-7pKT_uVWA,3,I ordered the salmon teriyaki dinner with a salad...1) the salad was literally 1 piece of lettuce with a cucumber and tomato 2) the salmon was way overcooked 3) everything was cold,Neutral
0qu0fNTOsSmuREYVIMPuIQ,2012-08-10,htZb821ma_l2JGgkR4xzCA,5,"Sun filtering through the trees, the smell of bbq meat and microbrew beer permeating the air. The stupid sounds a Harley idling ringing in your ears. 

If you love beer and meat in bread then lunch at the bar of the Cold Spring Tavern is for you. It was heaven.

If you don't like weekend accountant bikers then it is not for you. Note - I don't really. It is such a want to be scene, Harley must love the merchandise rights, you can seriously buy anything with a Harley logo on.  I like 'real' bikers like the ones that I grew up watching in b-movies, you know the dangerous ones, the ones that would steal your woman, and/or whip you in the face with a bike chain. The angels running drugs, being outside of the law, living like no tomorrow. I know one or two, they carry guns in their saddlebags, they still scare me. I digress.

I plan on going back and checking out dinner at the full restaurant as soon as I can. Which I gather, from some good food loving mates, is for you if you love game meat (which I do). 

The place has killer history, you kind of have to go there if you are in Santa Barbara, Solvang or Los Olivos.",Positive
aCHS5pnDjChkHpFo4-EfKg,2012-07-30,SkYIKEIQfEo65_xHNM114w,2,"Had a groupon deal here.   The food was ok, service sucked.  2 old men work there greet you at the door and seat you.  Very small, AC (on a hot day) barely made the place cool. Cash only.  

Advice to owners:  the food wasn't that great, so you should at the least make it up with better service so people don't leave thinking ""I'll never come back to this place""",Neutral
z5YxP_jyIU7dRKUA7V_H0w,2020-11-23,K5G7p94Tc81ab15hqfnokg,5,"Really delicious at a great price. We got the boiled chicken and rice set for 2 people (takeout), and enjoyed the tender chicken (reminiscent of Hainanese chicken), rice, and soup. Hits the spot on a cold night. Also like that the chicken and rice are wrapped in waxed paper - feels less wasteful than the styrofoam or plastic containers you often get with takeout.",Positive
Q1Ca8WR1BeEP3zKRpH4OBg,2020-11-10,KP8xO1p1KAgus4mckVo3-g,5,"I called, they came out same day. Tim relieved my worries, now it's no longer a problem on my plate. Thanks Tim.",Neutral
yH0ON2BtV52JXxWdZy7Psg,2020-10-16,XIere0bv4Wa_HqSiU7Z0Jg,4,"LOVE having a diner type place near. (Missing actual diners in NJ). Cute atmosphere. Want to eat at the counter some time.  Crispiest home fries! They had me at THAT!  But then, I've had their omelettes and they are really good. Fresh ingredients! I really like their multigrain toast too.  The vintage flatware is fun and the fiesta style coffee mugs.  Been there 3 times in the short weeks they've been open and have been happy each time. I've only had breakfast there though- can't speak on lunch.",Positive
SpIbTS7LbIIRqRIPZK6Wlg,2020-07-13,9rfuw_-K_MYtqEPdibti7w,5,Julie did great work! She hemmed a dress for me and it was great quality and fit perfectly. She also had it ready when I needed it to be picked up.,Positive
uVg0HssgFzvRU1xd_h6V6w,2019-10-29,pspekVQ_RZVmFm54MPKWfQ,4,Over all location is so-so! You are a few blocks walking distance from the party scene. So very family friendly if you are bringing kids. Great costumer service! They really care about making things right when they go wrong. The dinning closes early so no late night room service but a plus is there is a coffee shop in the hotel.,Positive
1bJxvwuMTyXmQGu90WLPhA,2020-03-07,YXSjpQ7tj5teEH5QKDSheA,3,Very crowded. You need a resv on the weekend. We ended up eating at the bar. We both ordered filet mignon medium rare. They both came out very rare!  I sent my back. My husband was a martyr.  Mine came (same piece-not a new one) long after my husband had finished his. NOT acceptable. Would try someplace else next time.,Neutral
3n_G-_DwOJ2VS4uGxBN6sg,2021-01-07,q6H-o7Mokhwvexk7nJbe4A,5,"A Chinese friend told us about how authentic this place is and we have been here a few times since. Their skewers are to die for. I literally forget about how good the other things are once I think of the skewers, but I have loved everything I had from here.

Oh and friendly staff!!",Positive
I1h0GRYp86eX-XqwVXsSGA,2014-09-05,Box5rbuz_ag5AMIERsmnPg,5,Great food and service excellent clean place to eat. The best thing is the manager knows each customer and takes the time to introduce himself,Positive
SZU9c8V2GuREDN5KgyHFJw,2018-02-16,MV3VuuvNiz0Jk9Vo7MRM5A,3,"Sorry, but wasn't that impressed with this place.
Husband ordered a cup of clam chowder, the clams casino (note they don't call them clams casino, but rather garlic baked clams) and a side of onion rings. I ordered a cup of shrimp bisque and the shrimp scampi and a glass of wine.
Both soups were very good, onion rings were great, however the shrimp scampi was just eh.
The wait staff was very attentive and in my opinion working their a$$ off and the view was incredible, however I definitely didn't feel it was worth the $55",Positive
i7akkU95QVETwwX8D2qH-Q,2020-05-14,uxgk5PkGtjrxt53G72IyCQ,5,"Gambino's Bakery did both our Groom's cake and dessert table for our wedding. Our wedding was a destination wedding, so I communicated with Gambino's only through phone and email. They were super quick to respond and always very informative. 

I surprised my husband with a Groom's cake... and let's just say that the cake that Gambino's Bakery designed stole the show. Several months before the wedding, I asked if they could make my husband a Taco Bell cake (that's his favorite place to eat) and sent them several inspiration pictures. It was a huge hit. All of the vendors were crazy about it...even Taco Bell commented about the cake. We can't thank you enough! We highly recommend.",Positive
9dm_v79s9-pefMahqp1SkA,2018-07-15,22yBtHsfTAMb3Qu_uc5dJA,4,"First visit. Service was attentive and quick. Very good margaritas with an extensive tequila menu. Salsa was fresh and queso blanco was as expected. 
The enchiladas had pieces of grilled moist chicken breast, a step above the shredded meat at most places. The beans were flavorful which is a measure of a good spot! Definitely will be back.",Positive
pFnoqSPstZKsnyeNBIeuZg,2017-01-26,VL12EhEdT4OWqGq0nIqkzw,4,"Angelo's is legit.

Stopped in here, grabbed a cold slice of pizzer and two sammiches.  Both sammies were of the Italian faction.  One is called Angelo's special, and the other is the Sicilian sub.  On the surface, they look the same.  However, the Sicilian is served betwixt Sicilian pizza dough sliced in half, while the other is on a hoagie roll.  Tough to say which one I like best because they both bring different textures to the table, literally.  I guess if you twisted my arm for an answer, I'd go with the Sicilian because of its unique bread.

As for the slice of pizza, it was very good.  The sauce was a little on the salty side, but still a great NY slice that would kill an freaking craving.

Oh, and our server was amazing.  Can't remember her name, but she was fun.",Positive
i-tDq8zC7ZmSqSbg_7oddA,2017-08-04,-V7frksbFjKQYVhrPnnlPw,4,"I ordered lunch from here last week via ubereats and was not disappointed.  I had the pulled chicken plate with maque choux mac and cheese and fried okra.  The fried okra was well cooked and had good flavor, and the mac and cheese was damn good.  Just what you'd expect from a maque choux perspective.  The chicken was very tasty.  Still juicy, well cooked, and smokey.  The two sauces I got were the only disappointment.  They just weren't my cup of tea.  But the chicken was good enough by itself that I didn't terribly mind.",Positive
g04aAvgol7IW8buqSbT4xA,2016-05-30,vup_ZqqxUiLCxM487yzkMw,3,"Stopped here for brunch! The service was good and the food was okay. The banana pancakes were good... But the syrup wasn't warm. Also, I really wanted the seafood eggs Benedict... I like my eggs firm. The waitress informed that the chef could not make the eggs firm if the restaurant was crowded ... That was rather odd because the restaurant serves made to order eggs ... I opted for the gumbo instead ... The gumbo seemed a bit watery in texture ...  Overall, the food was okay.",Neutral
aKOdfQcjDG2NQtIEmq21ew,2020-06-28,ZJFIyFFsUL-6uTrPk063ew,4,"Had a nice experience here this weekend there was a good selection of beer and ample space for social distancing. I'm giving it four stars because I did feel like I was in a giant garage, there wasn't a food menu and can't say it was my favorite brewery. However great beer - recommend the grapefruit IPA !",Positive
AehK7VZkSWBs-p8XmJV7Vg,2020-02-29,vhic48sILUs10WCqJpfoZg,5,"The wave is the place to be in Clearwater beach from 12-2. Imagine you're standing in line for the 16 and under club on a Carnival cruise ship but when you get in the girls look slightly older than 16 AND they serve alcohol. Double jackpot. The fact that the DJ only plays bangers is icing on the cake, but you couldn't really tell because the fog machines made me go deaf. If you happen to find that you're in the vip section you can drink the alcohol until they tell you ""hey that's not yours, get out of here"".  

In summary, this is the best night club I have ever been to. See you there tonight, from 12-2.",Positive
FSiPq3GSzHOch1axV8VCKA,2020-01-06,J2D0oLnxYAdy26dNq9C8FQ,5,"Went in for the first time, nice chill spot . Great music and atmosphere in general. Unaware what to choose T asked us our preferences and surprised us with great drinks. He nailed it! Awesome bartender !! He was great. Not from the area but if I do come back down I will be back !! Thank you for the awesome service and delicious drinks",Positive
bdth7r1brx9yRU7sYwF9jQ,2019-01-26,OjwxY0N81qxYtlht66_8VQ,4,"Pretty good for Midwest sushi especially in terms of ingredient quality. Menu is on the small side; most of the diversity comes from variations on classic Japanese American rolls than from types of fish. It's nothing like coastal city sushi, but it's certainly a good place to go if you're wanting sushi in the Saint Louis area, and it's definitely better than some of the more well-known restaurants closer to the heart of the city in terms of both quality and presentation. The staff is also really friendly and nice.",Positive
-mq1DwgcLU96PQbmcv3jRQ,2012-10-04,wEeSmYi2OsqhGTKH8EX7fg,4,"You can tell this is a good place to eat. On a Thursday night, the parking lot was packed and we had to wait a little bit to get a table. But there were hints on greatness to steady me: the Blues Brother statue, a bunch of money on the walls here. And there's stuff everywhere hanging and flying and dangling. Oh this will be fun and delicious! Another place uncle recommended.

The six of us ate. With local beer and excellent fish options, we did not want. I had the grouper, done pan fried, and it was very good. Was expecting crazy fish fry doused in oil but this wasn't that. With a crisp cool beer this fish and sides went down swimmingly, and everyone was delighted.

I don't know how much the bill was, but the prices to me seemed reasonable, even with the booze. I would be careful of the small parking lot, especially when everyone there had a full size car or giant SUV.",Positive
he6ypFmnUF95PlNUWT6i5g,2018-10-08,u1gUbwyeBe8mtV97hZyImg,4,"New T.J. Maxx two stories 

Went here looking for children's clothes and was told to go to Marshall's the sister company.

Over all has the same items like the rest, nice set up nice store very clean and organized.

They have of course discounted clothes and items for a great price. 

Will be back",Positive
oCbJpGl8IkH1WdYa25TDBA,2019-07-07,6ZBpB-2gn6HLOqYciuFhLw,1,"So because they had celebrities coming in, they choose to have EVERYONE else waiting in 95 degree weather for 6 hour wait.  Fuck that went next door to the Artisan and had a wonderful time",Neutral
WWnRdTjwaTnsLSJX95j-Zw,2016-09-14,SDENfQUXk2wHeuT81JNHEw,2,"Hablo Taco was one of my favorite spots, loved them when they opened, but the past two times I've been there the food is a miss.  The last time I was there the puffy taco was under fried leaving it in this in between of flour and friend dough, just not great, but I thought that every kitchen has an off night. Last night the grease was dripping from my tacos and the chips were also greasy and a little under fried. Disappointed to see one of my favorite spots not doing as well. I hope to give it one my try, just in case!",Positive
2nUzpVFZVyGoD-RVhz-1KA,2016-04-30,P4mmvnmw7vgSsCJyaFTgyg,5,"Great burger, my second time coming. Lamb burger was great!! The breakfast of champions is the best burger I've had in a long time!!! There sodas are great service was really really good!!",Positive
4WdDY97x4GdMYtyk1KQMnw,2014-02-03,vKwoXHvV58QtXyI0KcVKKQ,3,"Friday was an early day at work for me, so I headed Uptown for some Vietnamese grub with my gal pals.  We decided to give Lilly's a try since none of us had been there.

The atmosphere at Lilly's is fine.  It's a bright and airy place, and it felt welcoming.  Upon arrival, my table was wobbly, but it was corrected promptly by the waitress.

Our waitress was efficient, and extremely friendly.  We never waited for drink refills and we were checked on appropriately.  

For an appetizer, we split the crab rangoon.  It was fantastic!!!  They add bacon to it, and well...everyone knows that bacon makes everything better.  There was a sweet dip to go with it, and it was a perfect compliment.

For my meal, I had the grilled chicken vermicelli bowl.  My review of this dish here is pretty much on par with my review of the same dish at Namese (a new Vietnamese place recently opened in Mid City).  While I thought this dish was good, I found it to be 1/2 the amount of food that I get at Tan Dinh, and not as good.  It was just o.k.  Had I not gotten an appetizer, I would've still been hungry.  For the same dish at Tan Dinh, I usually end up taking some home (unless I'm a total pig that day).

My two friends both got pho, and they seemed to like it just fine.  I didn't taste it though, so I can't comment on it.

If you're Uptown, and you're looking to have some Vietnamese, there's not a thing wrong with Lilly's.  I'd go there again.  BUT...if I have the time, and I want what I consider to be the best, I'm going to drive and extra 10 minutes and go to Tan Dinh.

I think bottom line is that I just love Tan Dinh.  In my opinion, other than going to other places on the Westbank, or traveling to New Orleans East, nothing else touches it (Except when it comes to service.  TD still needs to work on that.)",Positive
CPXc2AorgYR1uxPopLC79A,2019-07-12,iUfOguxOA8Z-vu58pvRCqg,5,"Delicious Italian beef and chocolate cake shake. Of course the hot dogs are pretty good too. You may wait a minute, but it will be worth it. You can also have it delivered with most of the delivery apps.",Positive
pqmpsRtNxntXcCfkExPvmA,2011-10-16,fcoC_KXVd01KT1qpLAyU8g,2,"We went last night, drove 2 hours and the lines were ridiculous. First you wait 2 hours to buy a ticket and then you have to wait at least 2 hours for each attraction. We finally bought VIP tickets and went through it without much wait. The best attraction was the tunnel of terror. The asylum was too touchy for my liking, there was an actor with a snake who kept going after my daughter she literally shoved the snake in her face and hair. My daughter freaked out. The interaction of this sort is what made the attraction, so if you don't like someone touching you hair, grabbing your ankles stay away from this attraction. The Mayflower Hall is a waste of time, they say there are ghosts in there but I'm skeptical. The dungeon  was OK. If you have hours & hours of spare time with nothing to do take a ride out other than that save your money and stay home",Positive
